name,review_count,categories,rating,coordinates,price
Keto Bake & Bowl,37,"gluten_free,bakeries,desserts",4.0,"37.75283383422509,-122.41172711995577",
Casera,2,"bakeries,fooddeliveryservices",5.0,"37.7436294555664,-122.478622436523",
Krispy Kreme,562,"donuts,coffee",3.5,"37.6886997687168,-122.471539692245",$
BC Catering,3,"catering,fooddeliveryservices",4.5,"37.7308341174407,-122.38463474437312",
Sun Maxim's,205,"bakeries,dimsum",3.5,"37.7636899,-122.47986",$$
Roma Deli,433,"italian,delis,sandwiches",4.5,"37.62214,-122.41094",$$
Tacolicious,1614,"catering,tacos",3.5,"37.76095,-122.421331",$$
Mission Minis,540,bakeries,3.5,"37.755577403776,-122.41808574899",$
Oasis Vietnamese Cuisine,252,"vietnamese,noodles,sandwiches",4.0,"37.64840448334533,-122.49051183745863",$$
Christopher Elbow Chocolates,508,"desserts,chocolate",4.5,"37.77673,-122.42318",$$$
Alfajores Narciso,26,"desserts,bakeries",5.0,"37.7497024536133,-122.415405273438",$$
Fortune Bakery,2,bakeries,4.0,"37.7234,-122.43543",$
El Farolito,930,"mexican,desserts,seafood",4.0,"37.75285,-122.41113",$
Zukra Bakery,1,bakeries,5.0,"37.74165,-122.43206",
My Baking Creations,37,"cakeshop,customcakes,bakeries",5.0,"37.753864,-122.4805981",
Halal International and Greek market,22,"grocery,meats",4.0,"37.7038636,-122.462937897519",
Gratta Wines,34,"wine_bars,winetastingroom,cheese",5.0,"37.7294192,-122.3923667",$$
Napa Farms Market,557,"newamerican,pizza,sandwiches",4.0,"37.6171910355792,-122.382545471192",$$
Cynsational Delights,9,desserts,5.0,"37.7225491,-122.4410618",$$
Redeye Grill,236,"sandwiches,mediterranean,bbq",4.5,"37.6508123210896,-122.491765022278",$$
Golden Natural Foods,140,"meats,grocery,healthmarkets",4.5,"37.76885,-122.42944",$$
Camisha's Cakes,21,"customcakes,cupcakes",5.0,"37.7308341174407,-122.38463474437312",
Grubbin',553,sandwiches,4.5,"37.7429221,-122.4812913",$$
Happy Bakery,260,"dimsum,bakeries",3.0,"37.763232,-122.4822584",$
Guerrero Market & Deli,110,"grocery,delis,sandwiches",4.5,"37.75985,-122.42344",$
Insomnia Cookies,14,bakeries,3.5,"37.772707,-122.391176",
Mollie Stone's,169,"grocery,markets",3.5,"37.76068,-122.43639",$$$
Jessies Sweets,5,bakeries,5.0,"37.75128936767578,-122.417236328125",
Caramela By Ines,50,"customcakes,cupcakes",5.0,"37.74995708242038,-122.41537632679996",$$
The Bird,195,"chickenshop,sandwiches",4.0,"37.77698,-122.42324",$$
Bloom That Cake,2,customcakes,3.0,"37.758043059711916,-122.4354155822417",
All States Best Foods,30,"markets,grocery",4.5,"37.7597427368164,-122.397590637207",$
Subculture Deli,277,"delis,sandwiches",4.5,"37.6496799,-122.41801",$$
Mr. Pickle's Sandwich Shop,326,"sandwiches,salad",4.0,"37.7590026855469,-122.416534423828",$
Global Gourmet Catering,81,"catering,eventplanning",5.0,"37.7588427,-122.3874252",
Jay’s Cheesesteak,592,"sandwiches,cheesesteaks,burgers",4.0,"37.75679,-122.42084",$$
Noriega Food Market,13,markets,3.0,"37.75389,-122.49018",$
Bravo's Bakery,5,bakeries,4.5,"37.6235198974609,-122.434577941895",$$
Gee That Baker,1,bakeries,5.0,"37.776506704094594,-122.49448722104061",
Sugar Mama Cookies,48,desserts,5.0,"37.74363,-122.47862",$$
Harvest Urban Market,416,"gourmet,grocery,salad",2.5,"37.7764894,-122.4116849",$$
Casa Lucaz 3,52,"meats,intlgrocery",4.0,"37.72528,-122.43401",$
Mollie Stone's,229,"grocery,coffee",3.0,"37.626435,-122.427117",$$$
Raymond's Sourdough Bread,2,bakeries,4.5,"37.64943,-122.41724",
Bullshead Restaurant,898,"steak,burgers,sandwiches",4.0,"37.740895,-122.465527",$$
YUM Chefs,15,"cookingschools,cookingclasses",5.0,"37.7498401,-122.4224022",$$
Sea Breeze Cafe,555,"breakfast_brunch,tradamerican,coffee",4.0,"37.760589,-122.5045493",$$
Castro Farmers' Market,75,"farmersmarket,markets",4.0,"37.764499889476944,-122.43330457818725",$$
Irving Subs,445,"sandwiches,gluten_free,delis",4.5,"37.76405,-122.46933",$$
Village Rotisserie,89,"chickenshop,sandwiches",4.0,"37.75138542844155,-122.43323117791152",$$
Myriah's Kitchen,2,bakeries,5.0,"37.77548,-122.41032",
Le Bread Xpress,7,bakeries,3.5,"37.72801907963513,-122.4772489587069",$
RT Rotisserie,138,"bars,desserts,sandwiches",4.0,"37.773141,-122.438884",$$
Aquitaine,352,"wine_bars,french",4.0,"37.7667584,-122.4290376",$$
Martha's Restaurent,6,"mexican,honduran,bakeries",5.0,"37.76445081175812,-122.4197908726865",
Cupcake Heaven By Jenn,7,cupcakes,4.5,"37.68519,-122.47717",
Big Mouth Burgers,709,"burgers,sandwiches",4.0,"37.6265807090296,-122.427137017335",$$
Marla Bakery,10,bakeries,3.0,"37.7556993,-122.4197058",$
Charlie Frank's Pies,22,"gourmet,bakeries",4.0,"37.728680607028444,-122.4768754",$
Sugar & Spike,2,bakeries,5.0,"37.75959396362305,-122.43375396728516",
Panaderia Eduardo,1,bakeries,5.0,"37.63249,-122.40539",
Lucky,132,"grocery,bakeries",2.5,"37.6403454,-122.42219",$$
Ke's Cake,1,"desserts,customcakes",5.0,"37.681194055768515,-122.48047226028089",
El Chico Produce No 2,29,markets,4.0,"37.7245979309082,-122.43522644043",$
Boudin,319,"bakeries,sandwiches,salad",3.5,"37.7286610411879,-122.476758727856",$$
Lucky,158,"grocery,bakeries",2.5,"37.6976342,-122.4626699",$$
Sprouts Farmers Market,361,"grocery,healthmarkets,organic_stores",3.5,"37.66889,-122.46693",$$
Giusto's Specialty Foods,5,"bakeries,gourmet,diyfood",4.0,"37.648032233119,-122.394352555275",$
Batches and Loaves,1,bakeries,5.0,"37.7749295,-122.4194155",
Sandy's,53,sandwiches,5.0,"37.769875829479275,-122.44630091984537",$$
Boudin,77,"pizza,bakeries,sandwiches",3.0,"37.614888128455824,-122.38985095916475",$$
Fresh By Jess,1,"bakeries,cupcakes",5.0,"37.6249198913574,-122.414138793945",
Indaia Pao de Queijo,1,bakeries,5.0,"37.6235198974609,-122.434577941895",$
Pho Ha Tien,672,"vietnamese,noodles,sandwiches",3.5,"37.72547,-122.46219",$$
Ike's Love & Sandwiches,508,sandwiches,3.0,"37.6715921,-122.47022792041011",$$
Emily Guzzardi,1,"catering,bakeries",5.0,"37.7486686706543,-122.415794372559",
FingerSweets,3,bakeries,4.5,"37.7771186828613,-122.419639587402",$
Mrs. Fields Serramonte,37,"bakeries,desserts",3.5,"37.6723455492998,-122.470624420835",$
Melmoon Bakes,5,"cupcakes,popupshops",5.0,"37.7699203491211,-122.446319580078",
Mrs. Fields Tanforan Shopping Center,8,"bakeries,desserts",2.5,"37.63582,-122.418051",$
99 Ranch Market,417,"grocery,seafoodmarkets",3.5,"37.68167473597966,-122.48829321193881",$$
Miss Tomato,304,"sandwiches,convenience,beer_and_wine",4.0,"37.6931351,-122.4720399",$
Lech Go Fast Food Bakeshop,83,"bakeries,filipino",3.0,"37.674435,-122.478524",$
Speedway,6,"servicestations,convenience,coffee",3.5,"37.6521949,-122.40229233865468",
Cold Stone Creamery,231,"icecream,customcakes,cupcakes",3.5,"37.70362,-122.47022",$
Svetlana Catering & Events,23,"catering,wedding_planning,eventplanning",5.0,"37.7434642,-122.4279254",
Hockey Haven,178,"sportsbars,divebars,coffee",4.0,"37.77544,-122.4978",$
Tip Top Tapas,51,catering,5.0,"37.757438659668,-122.419372558594",
Seafood City Supermarket,128,"filipino,seafoodmarkets,intlgrocery",2.5,"37.6434048582323,-122.463453081284",$$
Dogpatch Bakehouse & Caffe,309,"cafes,salad,sandwiches",2.5,"37.619224,-122.384414",$$
Seniore’s Pizza,50,"pizza,burgers,sandwiches",4.0,"37.772407,-122.42978",
Maya & Jonalyn's Kitchen,32,"desserts,catering",5.0,"37.6308109448872,-122.437118955713",
Chef Krumme,14,"personalchefs,cookingclasses,catering",5.0,"37.77101516723633,-122.44210815429688",
Carrie Dove Catering & Events,186,"catering,eventplanning",5.0,"37.74434,-122.47868",
Half Sugar,1,bakeries,4.0,"37.7749295,-122.4194155",$
Baker's Delight Company,2,bakeries,3.5,"37.64031,-122.41219",
Nation's Giant Hamburgers,943,"desserts,burgers,breakfast_brunch",3.0,"37.7015289012293,-122.482145414237",$$
Alfajores Peruvian Cookies,2,"peruvian,bakeries",3.5,"37.6304904,-122.4110835",
Healing Kitchen,3,"catering,fooddeliveryservices",4.5,"37.7573035,-122.414565",
Toffeeology,2,"foodstands,bakeries",4.5,"37.7771186828613,-122.419639587402",$
Quickly,180,coffee,2.0,"37.671822,-122.471082",$
Speedway,7,"servicestations,convenience,coffee",3.5,"37.6979,-122.47041",$$
Academy Café,218,"coffee,mediterranean,tradamerican",3.0,"37.7698646,-122.4660947",$$
Papa Mak's Burgers,402,"burgers,desserts,salad",3.5,"37.75279,-122.50409",$$
Lucky,243,"grocery,bakeries",3.0,"37.776174,-122.445785",$$
Lucky,242,"grocery,bakeries",3.0,"37.73304,-122.48955",$$
7-Eleven,13,"convenience,servicestations,coffee",2.0,"37.6596155572603,-122.477378480835",$
Klein's Deli,452,"delis,coffee,sandwiches",3.5,"37.62036,-122.388838",$$
Baiano Pizzeria,391,"pizza,salad,desserts",3.5,"37.7634278795774,-122.466026171793",$$
7-Eleven,36,"convenience,coffee",1.5,"37.6490892373705,-122.430147305131",$
Gobba Gobba Hey,31,"desserts,foodstands",4.0,"37.7497024536133,-122.415405273438",$
Goat Hill Pizza,274,"pizza,italian,sandwiches",3.5,"37.73929,-122.46797",$
Mr. Pickle's Sandwich Shop,133,"delis,sandwiches",3.5,"37.629742,-122.41474",$
Starbucks,92,coffee,3.0,"37.648504,-122.490486",$$
Caffe Del Mundo,17,"beer_and_wine,coffee",2.0,"37.6181486669773,-122.393195685655",$$
Charlittes,1,"foodstands,bakeries",3.0,"37.7771186828613,-122.419639587402",
7-Eleven,20,"convenience,coffee",3.0,"37.6238205396366,-122.429500222206",$
Green Beans Coffee @ SFO International,37,"mexican,coffee,bakeries",2.5,"37.6166649308064,-122.389074638486",$
Pi Bar,457,"pizza,beerbar,sandwiches",3.5,"37.7499,-122.42074",$$
Jane Hammond Events,126,"catering,eventplanning",5.0,"37.72668691378995,-122.36560127267508",
McDonald's,283,"hotdogs,burgers,coffee",1.5,"37.6689048,-122.469997555017",$$
Klein's Deli,12,"coffee,delis,sandwiches",3.0,"37.620359,-122.38884",
Emporio Rulli,19,"cafes,coffee",2.0,"37.6166845776728,-122.389209873602",$
The Midwife and the Baker,46,bakeries,4.5,"37.416470684347686,-122.0975876224767",$$
La Imperial,20,"bakeries,icecream",3.0,"37.3945993,-122.0962419",$
Studio Cake,134,"bakeries,customcakes",5.0,"37.4589996,-122.1527957",$$$
Crokantie,8,"desserts,customcakes,cupcakes",5.0,"37.4540557861328,-122.122108459473",$$
Racarons,34,"desserts,bakeries,macarons",5.0,"37.4186401367188,-122.076797485352",$$
Pietisserie,10,"bakeries,fooddeliveryservices",3.0,"37.4389939,-122.1588204",
TBread,233,"sandwiches,vietnamese",4.5,"37.3755,-122.06202",
Minamoto Kitchoan,42,"japanese,desserts,bakeries",3.5,"37.4446147,-122.1703206",$$
Nani Khatai,8,"desserts,fooddeliveryservices",5.0,"37.44973,-122.1794",
Bill's Family Barbecue,9,"bbq,foodtrucks,sandwiches",5.0,"37.41402769334121,-122.0872927174927",
La Fontaine Restaurant,637,"french,italian",4.0,"37.3941572840897,-122.078983289738",$$
Apna Bazar,223,"intlgrocery,bakeries,farmersmarket",3.0,"37.373596402884154,-122.05235051905515",
Zola + BarZola,446,"french,wine_bars,cocktailbars",4.0,"37.4454111,-122.1605961",$$$
A Slice of New York,1260,"pizza,italian,sandwiches",4.5,"37.375198,-122.057972",$$
Chicken G's,160,"hotdogs,halal,sandwiches",4.5,"37.389216164942106,-122.09034",$$
Mendocino Farms,265,"sandwiches,salad",4.0,"37.44369777999427,-122.16209696516148",$$
Starbird Chicken,912,"chickenshop,sandwiches,salad",4.0,"37.374628,-122.057104",$$
Panera Bread,203,"salad,soup,sandwiches",3.0,"37.391151,-122.095082",$$
Sogo Bakery,2,bakeries,2.0,"37.376893,-122.076427",$$
Diaper Cake By Lani,1,bakeries,5.0,"37.3859757063078,-122.083764821291",
Master Butcher,64,meats,3.5,"37.37353394057797,-122.05301959909856",$$
La Plaza Market,139,"grocery,meats,mexican",3.5,"37.402933,-122.097881",$
Emmanuel's Pizza & Bakery,103,"pizza,bakeries",3.5,"37.463765,-122.1455761",$
Kirk's SteakBurgers,390,"burgers,sandwiches,newamerican",3.5,"37.438084,-122.159455",$$
Jersey Mike's Subs,222,"sandwiches,hotdogs,delis",3.5,"37.4022408,-122.1132431",$
Rangoon Ruby,1737,"asianfusion,burmese,catering",3.5,"37.44514,-122.16305",$$
VA Palo Alto Farmers' Market,5,"farmersmarket,markets",4.0,"37.40449539242132,-122.13963518963443",$$
Oren's Hummus Express,83,"falafel,catering",4.0,"37.439161,-122.158077",
Ciao Bella Catering,2,bakeries,3.0,"37.4446601867676,-122.160789489746",$$
Catered Too!,85,"catering,wedding_planning,eventplanning",4.5,"37.476089,-122.134613",
Howie's Pizza,572,"pizza,italian,sandwiches",3.5,"37.4380169586083,-122.160041106885",$$
Boho Petite,11,bakeries,4.5,"37.800712,-122.438698",
Sage Bakehouse,29,bakeries,4.5,"37.78333,-122.4614",$$
Day Moon,1,bakeries,5.0,"37.7833314,-122.4618947",
Grand Opening Bakery,12,"desserts,cakeshop,foodstands",5.0,"37.79376336584275,-122.4066555",
Small Wonder Baker,45,"desserts,bakeries",4.5,"37.7877522,-122.4382307",$$
Nippon-ya,191,"candy,bakeries",4.5,"37.78518,-122.431005",$$
Garden Bakery,176,bakeries,4.0,"37.7958199381828,-122.407974153757",$
Golden Gate Fortune Cookie Factory,1191,bakeries,4.5,"37.79577,-122.40725",$
AA Bakery & Cafe,523,"bakeries,chinese,cakeshop",4.0,"37.79568,-122.40796",$
Andersen Bakery,281,"bakeries,sandwiches",3.5,"37.78509771712289,-122.43100033758415",$
SusieCakes,1219,"bakeries,cupcakes,desserts",4.0,"37.80045,-122.4381",$$$
Zibatreats Cakes,151,"customcakes,bakeries,cakeshop",5.0,"37.78050994873047,-122.4599380493164",
G&Y Bakery Restaurant,66,"coffee,chinese",4.5,"37.79393948057939,-122.40760736167431",$$
Fancy Wheat Field Bakery,139,bakeries,3.5,"37.7985517,-122.4087325",$
Mara's Italian Pastry,671,bakeries,3.5,"37.7997299498034,-122.409337384433",$
Whole Cakes,236,"desserts,bakeries",4.0,"37.789152,-122.398123119713",$$
Leleka,283,"ukrainian,soup,bakeries",4.5,"37.791322021300175,-122.40364911315856",$$
Kara's Cupcakes,1275,"bakeries,desserts,cupcakes",4.0,"37.7998077067649,-122.441248035303",$$
Mariposa Baking,449,"bakeries,gluten_free,donuts",4.0,"37.7954363868498,-122.393649816513",$$
Super Mira Market,200,"intlgrocery,markets,delis",4.0,"37.78673,-122.42978",$$
The Baked Bear,674,"desserts,bakeries,icecream",4.5,"37.798116,-122.407307",$
Miette Patisserie & Confiserie,1567,"bakeries,cupcakes",4.0,"37.79575,-122.393848",$$
Cafe Luna,87,sandwiches,3.0,"37.78802,-122.44729",$
O' by Claude Le Tohic,174,"french,newamerican",4.5,"37.78638,-122.40736",$$$$
Woori Food Market,136,"catering,intlgrocery",4.5,"37.78375,-122.43249",$
ML Donuts,133,"donuts,sandwiches,bagels",4.0,"37.78011,-122.47739",$
Gateaux,29,"cupcakes,bakeries,icecream",5.0,"37.78204,-122.46014",
The Baked Bear,442,"icecream,desserts,bakeries",4.5,"37.80742,-122.41719",$
Over the Moon,444,"icecream,bakeries",4.0,"37.8005994,-122.4387175",$
Routier,123,french,4.5,"37.78789,-122.440595",
Grande Crêperie,62,"creperies,french,bakeries",3.5,"37.79548834430078,-122.39282805767135",$$
Royal Market & Bakery,182,"bakeries,beer_and_wine,intlgrocery",4.0,"37.78014,-122.47672",$$
Rize Up Bakery,49,"desserts,foodstands",4.5,"37.78067398071289,-122.4588623046875",
SusieCakes,101,"desserts,cupcakes,customcakes",4.0,"37.7906847662313,-122.397423293323",$$
Cafe Bunn Mi,1405,"vietnamese,sandwiches,noodles",4.0,"37.78273,-122.46369",$$
Batter Bakery,216,bakeries,4.0,"37.7927615397378,-122.403584718704",$$
Ono Bakehouse,109,bakeries,4.0,"37.872608,-122.273324",$$
Happy Donut,200,"donuts,coffee,sandwiches",4.0,"37.7966589,-122.4051055",$
Candicake,231,"cupcakes,desserts,macarons",4.5,"37.8017807006836,-122.41056060791",$$
Downtown Bakery,11,"bakeries,farmersmarket",4.5,"37.795491,-122.393684",$$
Bouche,872,french,4.5,"37.790254,-122.407361268997",$$$
Minx Cakes,27,"desserts,customcakes",5.0,"37.77702,-122.42187",$$
Angelina's Deli Cafe,375,"delis,bakeries,sandwiches",4.0,"37.7842254638672,-122.481986999512",$$
PennDel’s Bakehouse,59,"bakeries,desserts,cakeshop",5.0,"37.9134424,-122.3080498",$$
New Hollywood Bakery & Restaurant,110,"bakeries,cantonese,noodles",4.0,"37.7969799935818,-122.406636402011",$
La Fromagerie Cheese Shop,67,"cheese,sandwiches,breakfast_brunch",4.5,"37.7894106967885,-122.397912074305",$$
Sam’s Bakery,3,"coffee,donuts,breakfast_brunch",4.5,"37.783930774690944,-122.41949683165197",
Chapeau,2864,french,4.5,"37.78327,-122.46066",$$$
New Golden Daisy,255,"delis,chinese,chicken_wings",4.0,"37.79554,-122.40848",$
Toscano Brothers,47,bakeries,4.5,"37.798696093367674,-122.4093970656395",$$
Suzanne's Cake & Pastry,245,bakeries,4.0,"37.60116,-122.3917",$
Blossom Bakery,28,"coffee,bakeries",4.0,"37.79461,-122.40708",$
Sweet Things,138,"bakeries,desserts",4.0,"37.89887307667552,-122.50038531143385",$$
Boudin Bakery & Cafe,447,"bakeries,sandwiches,salad",3.5,"37.7866386467972,-122.407294734953",$
Angel Cafe & Deli,295,"coffee,sandwiches",4.5,"37.78666,-122.41509",$
Mee Mee Bakery,189,bakeries,3.0,"37.798084,-122.40847",$
La Fromagerie - Marina ,4,"cheese,salad,sandwiches",5.0,"37.80043,-122.44057",
Mow Lee Shing Kee & Company,74,"meats,intlgrocery",4.5,"37.7939911,-122.4058685",$
Gary Danko,5807,"newamerican,french,wine_bars",4.5,"37.80587,-122.42058",$$$$
The Sentinel,1293,sandwiches,4.0,"37.7882977785009,-122.401372356986",$
Donuts & Things,126,"donuts,coffee",4.5,"37.79124,-122.4211",$
Wise Sons Jewish Deli,332,"delis,sandwiches,bagels",3.5,"37.7861320529474,-122.40342621841",$$
David's Delicatessen,524,delis,2.0,"37.7871374,-122.4110411",$$
Sutter St. Cafe,234,"cafes,delis",4.5,"37.7894760577176,-122.407699611023",$
Z Cioccolato,522,"chocolate,cookingclasses",4.5,"37.79938,-122.40864",$
L&G Vietnamese Sandwich,239,"vietnamese,sandwiches",4.5,"37.7834,-122.41781",$
State Bird Provisions,3052,"tapasmallplates,newamerican,desserts",4.0,"37.78374,-122.433005",$$$
Little Vietnam Cafe,566,"vietnamese,sandwiches,vegetarian",4.0,"37.782641529586044,-122.46461244349256",$$
La Luna Cupcakes,187,"desserts,cupcakes",4.0,"37.7890063,-122.402881",$
CheeseQuakes!,63,desserts,4.0,"37.7955458,-122.3934205",$$
Le Marais Bakery,66,"coffee,french,bakeries",3.5,"37.90413414446687,-122.5419966750618",$$
Marina Submarine,474,"delis,sandwiches",4.0,"37.7968579530716,-122.436949387193",$$
Roli Roti Gourmet Rotisserie,1559,"sandwiches,foodtrucks,gourmet",4.5,"37.795398235987,-122.392534017563",$$
The Wooden Spoon Bakery & Cafe,6,"desserts,catering",5.0,"37.7795594224913,-122.413895130157",
Les Elements ,8,"bakeries,desserts,cakeshop",4.0,"37.79893302468088,-122.39835868708793",$$
apizza,248,"pizza,desserts,icecream",4.5,"37.78846,-122.434",$
Waffle Mania Truck,142,"desserts,foodtrucks,waffles",4.5,"37.7795342481134,-122.414517402649",$
Antonelli's Meat Fish & Poultry,77,"seafoodmarkets,meats",4.0,"37.7861918,-122.4528223",$$$
Easy Bakery SF,7,"desserts,bakeries,cupcakes",4.0,"37.8003883361816,-122.433143615723",
Cafe Me,318,"coffee,sandwiches,breakfast_brunch",4.5,"37.7958367325659,-122.40185511318",$
Boudin,63,"cafes,bakeries",3.5,"37.786647,-122.40731144897974",$$
Dipped,5,"desserts,bakeries,chocolate",4.5,"37.78394,-122.40715",
Oh Là Là Cake Creations,5,"bakeries,cookingclasses,customcakes",5.0,"37.7953999,-122.422996",$$
Piperade,931,"basque,french",4.0,"37.800646,-122.401799",$$$
Little Vine,98,"cheese,beer_and_wine",4.5,"37.8013302,-122.4078869",$$
Crixa Cakes,750,"bakeries,desserts",4.0,"37.8586540222168,-122.268142700195",$$
The Bird,2270,"chickenshop,sandwiches",4.0,"37.78724,-122.39995",$$
Freddie's Sandwiches,555,sandwiches,4.5,"37.8052368164062,-122.410316467285",$
The Cheese Board,914,"bakeries,cheese",4.5,"37.879982,-122.269528",$$
Wise Sons Jewish Delicatessen,176,"delis,sandwiches",4.0,"37.7953897580148,-122.393274307251",$$
Boudin,1012,"bakeries,sandwiches,salad",3.5,"37.808841447973,-122.409967921731",$$
Aloha Warehouse,107,"musicalinstrumentsandteachers,gourmet",4.0,"37.786108,-122.430152",$$
Loving Cup,1148,"desserts,icecream",4.0,"37.798653,-122.422157",$
Batter Bakery,4,bakeries,4.5,"37.795269638,-122.393854464",$$
Nabolom Bakery,405,"bakeries,pizza",4.0,"37.8583603,-122.252917",$
Cinnaholic,1799,"vegan,bakeries,desserts",4.5,"37.870305,-122.26608",$
The Cheese Steak Shop,1039,"sandwiches,cheesesteaks",4.0,"37.785558732541546,-122.43980199458329",$$
The Bagelry,277,bagels,3.5,"37.79648,-122.42217",$
